CODE2,CODE1,CODEBASE,H_CNT,P_CNT,M_CNT,F_CNT,INFO_TIME
A6735-38,A6735-38-015,A6735-1065-00,85,221,113,108,103Y12M
A6735-38,A6735-38-015,A6735-1125-00,114,328,175,153,103Y12M
A6735-38,A6735-38-015,A6735-1127-00,3,4,3,1,103Y12M
A6735-38,A6735-38-017,A6735-1012-00,3,9,5,4,103Y12M
A6735-38,A6735-38-017,A6735-1031-00,10,30,18,12,103Y12M
A6735-38,A6735-38-017,A6735-1131-00,2,6,2,4,103Y12M
A6735-38,A6735-38-017,A6735-1145-00,1,2,2,0,103Y12M
A6735-39,A6735-39-001,A6735-0825-00,82,205,98,107,103Y12M
A6735-39,A6735-39-001,A6735-0852-00,56,165,82,83,103Y12M
A6735-39,A6735-39-002,A6735-0855-00,176,448,238,210,103Y12M
A6735-39,A6735-39-003,A6735-0861-00,69,180,92,88,103Y12M
A6735-39,A6735-39-004,A6735-0865-00,87,218,121,97,103Y12M
A6735-39,A6735-39-005,A6735-0874-00,107,288,143,145,103Y12M
A6735-39,A6735-39-006,A6735-0888-00,71,223,108,115,103Y12M
A6735-39,A6735-39-007,A6735-0884-00,53,163,83,80,103Y12M
A6735-39,A6735-39-007,A6735-0907-00,63,204,118,86,103Y12M
A6735-39,A6735-39-007,A6735-0935-00,101,285,134,151,103Y12M
A6735-39,A6735-39-007,A6735-0938-00,4,12,6,6,103Y12M
A6735-39,A6735-39-007,A6735-0970-00,140,343,171,172,103Y12M
A6735-39,A6735-39-007,A6735-0971-00,7,34,18,16,103Y12M
A6735-39,A6735-39-007,A6735-0979-00,2,3,3,0,103Y12M
A6735-39,A6735-39-007,A6735-0983-00,7,8,5,3,103Y12M
A6735-39,A6735-39-007,A6735-1033-00,2,3,2,1,103Y12M
A6735-39,A6735-39-008,A6735-0934-00,47,142,74,68,103Y12M
A6735-39,A6735-39-008,A6735-1000-00,453,1011,491,520,103Y12M
A6735-39,A6735-39-009,A6735-1005-00,84,259,141,118,103Y12M
A6735-39,A6735-39-009,A6735-1011-00,40,99,51,48,103Y12M
A6735-39,A6735-39-009,A6735-1015-00,21,57,27,30,103Y12M
A6735-39,A6735-39-010,A6735-1040-00,112,306,156,150,103Y12M
A6735-39,A6735-39-011,A6735-1030-00,34,105,55,50,103Y12M
A6735-39,A6735-39-011,A6735-1036-00,38,118,61,57,103Y12M
A6735-39,A6735-39-011,A6735-1045-00,41,123,61,62,103Y12M
A6735-39,A6735-39-011,A6735-1081-00,17,42,23,19,103Y12M
A6735-39,A6735-39-011,A6735-1093-00,3,10,4,6,103Y12M
A6735-39,A6735-39-012,A6735-1119-00,3,8,4,4,103Y12M
A6735-40,A6735-40-001,A6735-0964-00,116,391,194,197,103Y12M
A6735-40,A6735-40-002,A6735-0966-00,43,152,65,87,103Y12M
A6735-40,A6735-40-002,A6735-0989-00,71,232,125,107,103Y12M
A6735-40,A6735-40-003,A6735-0997-00,93,272,137,135,103Y12M
A6735-40,A6735-40-004,A6735-1001-00,100,289,143,146,103Y12M
A6735-40,A6735-40-005,A6735-0999-00,19,66,33,33,103Y12M
A6735-40,A6735-40-005,A6735-1021-00,82,257,133,124,103Y12M
A6735-40,A6735-40-005,A6735-1039-00,34,86,42,44,103Y12M
A6735-40,A6735-40-006,A6735-1038-00,65,254,119,135,103Y12M
A6735-40,A6735-40-006,A6735-1048-00,30,90,46,44,103Y12M
A6735-40,A6735-40-007,A6735-1056-00,57,183,89,94,103Y12M
A6735-40,A6735-40-007,A6735-1067-00,37,113,53,60,103Y12M
A6735-40,A6735-40-008,A6735-1079-00,49,149,74,75,103Y12M
A6735-40,A6735-40-008,A6735-1086-00,63,211,114,97,103Y12M
A6735-40,A6735-40-009,A6735-1080-00,25,79,42,37,103Y12M
A6735-40,A6735-40-009,A6735-1094-00,19,54,26,28,103Y12M
A6735-40,A6735-40-009,A6735-1100-00,25,78,42,36,103Y12M
A6735-40,A6735-40-009,A6735-1108-00,36,91,54,37,103Y12M
A6735-40,A6735-40-010,A6735-1098-00,52,153,79,74,103Y12M
A6735-40,A6735-40-010,A6735-1113-00,46,145,74,71,103Y12M
A6735-41,A6735-41-001,A6735-1003-00,32,108,57,51,103Y12M
A6735-41,A6735-41-001,A6735-1008-00,44,148,78,70,103Y12M
A6735-41,A6735-41-001,A6735-1019-00,42,130,66,64,103Y12M
A6735-41,A6735-41-002,A6735-1027-00,19,68,37,31,103Y12M
A6735-41,A6735-41-002,A6735-1035-00,38,121,56,65,103Y12M
A6735-41,A6735-41-002,A6735-1042-00,39,138,71,67,103Y12M
A6735-41,A6735-41-002,A6735-1047-00,40,120,66,54,103Y12M
A6735-41,A6735-41-003,A6735-1032-00,86,276,144,132,103Y12M
A6735-41,A6735-41-003,A6735-1054-00,55,139,71,68,103Y12M
A6735-41,A6735-41-004,A6735-1049-00,34,92,48,44,103Y12M
A6735-41,A6735-41-004,A6735-1055-00,31,106,55,51,103Y12M
A6735-41,A6735-41-004,A6735-1066-00,28,104,51,53,103Y12M
A6735-41,A6735-41-005,A6735-1052-00,48,153,83,70,103Y12M
A6735-41,A6735-41-005,A6735-1061-00,43,126,68,58,103Y12M
A6735-41,A6735-41-005,A6735-1068-00,27,84,44,40,103Y12M
A6735-41,A6735-41-006,A6735-1075-00,45,128,69,59,103Y12M
A6735-41,A6735-41-006,A6735-1082-00,23,89,45,44,103Y12M
A6735-41,A6735-41-006,A6735-1087-00,25,88,41,47,103Y12M
A6735-41,A6735-41-007,A6735-1077-00,49,146,79,67,103Y12M
A6735-41,A6735-41-007,A6735-1097-00,23,58,32,26,103Y12M
A6735-41,A6735-41-007,A6735-1102-00,35,129,63,66,103Y12M
A6735-41,A6735-41-008,A6735-1076-00,37,113,60,53,103Y12M
A6735-41,A6735-41-008,A6735-1084-00,41,110,51,59,103Y12M
A6735-41,A6735-41-008,A6735-1091-00,44,120,58,62,103Y12M
A6735-41,A6735-41-009,A6735-1099-00,37,104,51,53,103Y12M
A6735-41,A6735-41-009,A6735-1104-00,42,131,56,75,103Y12M
A6735-41,A6735-41-009,A6735-1112-00,34,110,55,55,103Y12M
A6735-42,A6735-42-001,A6735-0986-00,58,221,113,108,103Y12M
A6735-42,A6735-42-001,A6735-0993-00,54,158,91,67,103Y12M
A6735-42,A6735-42-001,A6735-1007-00,1,2,1,1,103Y12M
A6735-42,A6735-42-002,A6735-1004-00,47,161,78,83,103Y12M
A6735-42,A6735-42-003,A6735-1002-00,19,55,27,28,103Y12M
A6735-42,A6735-42-003,A6735-1022-00,117,343,169,174,103Y12M
A6735-42,A6735-42-004,A6735-1029-00,113,351,183,168,103Y12M
A6735-42,A6735-42-004,A6735-1059-00,17,71,39,32,103Y12M
A6735-42,A6735-42-005,A6735-1057-00,88,289,157,132,103Y12M
A6735-42,A6735-42-005,A6735-1089-00,28,89,48,41,103Y12M
A6735-42,A6735-42-006,A6735-1083-00,66,183,96,87,103Y12M
A6735-42,A6735-42-006,A6735-1101-00,19,69,36,33,103Y12M
A6735-42,A6735-42-007,A6735-1105-00,105,337,179,158,103Y12M
A6735-42,A6735-42-008,A6735-1110-00,40,130,69,61,103Y12M
A6735-42,A6735-42-008,A6735-1116-00,38,130,70,60,103Y12M
A6735-42,A6735-42-008,A6735-1121-00,21,68,33,35,103Y12M
A6735-42,A6735-42-009,A6735-1135-00,80,231,109,122,103Y12M
A6735-43,A6735-43-001,A6735-1041-00,36,111,56,55,103Y12M
A6735-43,A6735-43-001,A6735-1053-00,113,311,145,166,103Y12M
A6735-43,A6735-43-002,A6735-1063-00,96,261,128,133,103Y12M
A6735-43,A6735-43-003,A6735-1073-00,46,139,79,60,103Y12M
A6735-43,A6735-43-003,A6735-1085-00,44,114,66,48,103Y12M
A6735-43,A6735-43-003,A6735-1106-00,29,98,50,48,103Y12M
A6735-43,A6735-43-004,A6735-1095-00,77,262,142,120,103Y12M
A6735-43,A6735-43-005,A6735-1064-00,12,37,20,17,103Y12M
A6735-43,A6735-43-005,A6735-1090-00,6,10,7,3,103Y12M
A6735-43,A6735-43-005,A6735-1114-00,227,590,292,298,103Y12M
A6735-43,A6735-43-005,A6735-1122-00,47,134,74,60,103Y12M
A6735-43,A6735-43-006,A6735-1120-00,55,167,82,85,103Y12M
A6735-43,A6735-43-006,A6735-1130-00,34,101,56,45,103Y12M
A6735-43,A6735-43-007,A6735-1142-00,157,492,234,258,103Y12M
A6735-43,A6735-43-008,A6735-1140-00,89,275,138,137,103Y12M
A6735-43,A6735-43-008,A6735-1149-00,17,46,20,26,103Y12M
A6735-43,A6735-43-009,A6735-1144-00,70,237,119,118,103Y12M
A6735-43,A6735-43-010,A6735-1139-00,20,66,31,35,103Y12M
A6735-43,A6735-43-010,A6735-1147-00,35,109,51,58,103Y12M
A6735-43,A6735-43-011,A6735-1137-00,44,119,57,62,103Y12M
A6735-43,A6735-43-011,A6735-1150-00,16,75,40,35,103Y12M
A6735-43,A6735-43-011,A6735-1152-00,80,244,114,130,103Y12M
A6735-44,A6735-44-005,A6735-1051-00,1,1,0,1,103Y12M
A6735-44,A6735-44-015,A6735-1470-00,1,1,1,0,103Y12M
A6735-45,A6735-45-001,A6735-1117-00,51,167,93,74,103Y12M
A6735-45,A6735-45-001,A6735-1123-00,61,214,107,107,103Y12M
A6735-45,A6735-45-002,A6735-1109-00,38,119,57,62,103Y12M
A6735-45,A6735-45-002,A6735-1118-00,35,93,41,52,103Y12M
A6735-45,A6735-45-002,A6735-1126-00,25,71,34,37,103Y12M
A6735-45,A6735-45-003,A6735-1132-00,77,236,123,113,103Y12M
A6735-45,A6735-45-003,A6735-1134-00,53,139,67,72,103Y12M
A6735-45,A6735-45-005,A6735-1157-00,18,62,34,28,103Y12M
A6735-45,A6735-45-005,A6735-1163-00,35,115,60,55,103Y12M
A6735-45,A6735-45-005,A6735-1168-00,33,105,62,43,103Y12M
A6735-45,A6735-45-006,A6735-1158-00,38,140,77,63,103Y12M
A6735-45,A6735-45-006,A6735-1166-00,31,94,49,45,103Y12M
A6735-45,A6735-45-006,A6735-1172-00,38,118,62,56,103Y12M
A6735-45,A6735-45-007,A6735-1165-00,49,166,81,85,103Y12M
A6735-45,A6735-45-007,A6735-1176-00,25,89,40,49,103Y12M
A6735-45,A6735-45-008,A6735-1162-00,33,98,51,47,103Y12M
A6735-45,A6735-45-008,A6735-1177-00,34,92,48,44,103Y12M
A6735-45,A6735-45-009,A6735-1191-00,17,50,27,23,103Y12M
A6735-45,A6735-45-009,A6735-1205-00,22,70,39,31,103Y12M
A6735-45,A6735-45-009,A6735-1221-00,19,49,30,19,103Y12M
A6735-45,A6735-45-009,A6735-1236-00,33,88,39,49,103Y12M
A6735-45,A6735-45-010,A6735-1182-00,36,110,51,59,103Y12M
A6735-45,A6735-45-010,A6735-1203-00,19,76,40,36,103Y12M
A6735-45,A6735-45-011,A6735-1178-00,24,89,40,49,103Y12M
A6735-45,A6735-45-011,A6735-1190-00,29,85,47,38,103Y12M
A6735-45,A6735-45-011,A6735-1206-00,29,81,49,32,103Y12M
A6735-45,A6735-45-011,A6735-1217-00,18,58,31,27,103Y12M
A6735-45,A6735-45-012,A6735-1220-00,19,52,27,25,103Y12M
A6735-45,A6735-45-012,A6735-1234-00,27,100,47,53,103Y12M
A6735-45,A6735-45-012,A6735-1244-00,13,37,20,17,103Y12M
A6735-45,A6735-45-012,A6735-1251-00,23,51,34,17,103Y12M
A6735-46,A6735-46-001,A6735-1136-00,126,404,200,204,103Y12M
A6735-46,A6735-46-002,A6735-1133-00,42,112,62,50,103Y12M
A6735-46,A6735-46-002,A6735-1141-00,54,154,75,79,103Y12M
A6735-46,A6735-46-003,A6735-1143-00,67,187,91,96,103Y12M
A6735-46,A6735-46-003,A6735-1155-00,60,163,75,88,103Y12M
A6735-46,A6735-46-004,A6735-1153-00,47,142,64,78,103Y12M
A6735-46,A6735-46-004,A6735-1156-00,45,143,68,75,103Y12M
A6735-46,A6735-46-005,A6735-1173-00,56,144,67,77,103Y12M
A6735-46,A6735-46-006,A6735-1174-00,24,79,46,33,103Y12M
A6735-46,A6735-46-006,A6735-1175-00,151,488,240,248,103Y12M
A6735-46,A6735-46-007,A6735-1183-00,67,197,101,96,103Y12M
A6735-46,A6735-46-007,A6735-1207-00,18,57,24,33,103Y12M
A6735-46,A6735-46-008,A6735-1214-00,38,128,62,66,103Y12M
A6735-46,A6735-46-008,A6735-1240-00,80,211,106,105,103Y12M
A6735-46,A6735-46-009,A6735-1231-00,26,66,26,40,103Y12M
A6735-46,A6735-46-009,A6735-1265-00,49,137,66,71,103Y12M
A6735-46,A6735-46-010,A6735-1267-00,47,170,69,101,103Y12M
A6735-46,A6735-46-010,A6735-1282-00,53,151,74,77,103Y12M
A6735-47,A6735-47-001,A6735-1185-00,117,362,163,199,103Y12M
A6735-47,A6735-47-002,A6735-1180-00,73,234,110,124,103Y12M
A6735-47,A6735-47-002,A6735-1192-00,52,141,71,70,103Y12M
A6735-47,A6735-47-003,A6735-1194-00,117,330,141,189,103Y12M
A6735-47,A6735-47-004,A6735-1208-00,89,263,132,131,103Y12M
A6735-47,A6735-47-005,A6735-1209-00,70,264,132,132,103Y12M
A6735-47,A6735-47-006,A6735-1210-00,70,195,94,101,103Y12M
A6735-47,A6735-47-007,A6735-1193-00,60,189,97,92,103Y12M
A6735-47,A6735-47-007,A6735-1228-00,50,145,72,73,103Y12M
A6735-47,A6735-47-008,A6735-1212-00,184,511,250,261,103Y12M
A6735-47,A6735-47-009,A6735-1213-00,86,266,129,137,103Y12M
A6735-48,A6735-48-001,A6735-1160-00,57,188,101,87,103Y12M
A6735-48,A6735-48-002,A6735-1169-00,72,258,135,123,103Y12M
A6735-48,A6735-48-003,A6735-1179-00,80,248,128,120,103Y12M
A6735-48,A6735-48-004,A6735-1204-00,77,267,132,135,103Y12M
A6735-48,A6735-48-005,A6735-1184-00,27,74,27,47,103Y12M
A6735-48,A6735-48-005,A6735-1199-00,32,97,45,52,103Y12M
A6735-48,A6735-48-005,A6735-1219-00,67,216,111,105,103Y12M
A6735-48,A6735-48-005,A6735-1269-00,1,2,1,1,103Y12M
A6735-48,A6735-48-005,A6735-1296-00,31,85,45,40,103Y12M
A6735-48,A6735-48-006,A6735-1224-00,66,202,96,106,103Y12M
A6735-48,A6735-48-007,A6735-1239-00,57,178,93,85,103Y12M
A6735-48,A6735-48-008,A6735-1259-00,78,226,106,120,103Y12M
A6735-48,A6735-48-009,A6735-1275-00,62,219,103,116,103Y12M
A6735-48,A6735-48-010,A6735-1294-00,72,244,128,116,103Y12M
A6735-48,A6735-48-011,A6735-1307-00,56,211,99,112,103Y12M
A6735-48,A6735-48-011,A6735-1325-00,65,192,97,95,103Y12M
A6735-49,A6735-49-001,A6735-1181-00,28,81,32,49,103Y12M
A6735-49,A6735-49-001,A6735-1197-00,117,291,130,161,103Y12M
A6735-49,A6735-49-002,A6735-1198-00,103,336,184,152,103Y12M
A6735-49,A6735-49-003,A6735-1201-00,122,305,135,170,103Y12M
A6735-49,A6735-49-004,A6735-1200-00,44,125,63,62,103Y12M
A6735-49,A6735-49-004,A6735-1229-00,49,176,89,87,103Y12M
A6735-49,A6735-49-005,A6735-1223-00,106,325,150,175,103Y12M
A6735-49,A6735-49-005,A6735-1250-00,16,53,31,22,103Y12M
A6735-49,A6735-49-006,A6735-1225-00,46,139,75,64,103Y12M
A6735-49,A6735-49-006,A6735-1227-00,56,151,63,88,103Y12M
A6735-49,A6735-49-007,A6735-1245-00,123,385,190,195,103Y12M
A6735-49,A6735-49-007,A6735-1280-00,16,55,26,29,103Y12M
A6735-49,A6735-49-008,A6735-1288-00,48,145,79,66,103Y12M
A6735-49,A6735-49-009,A6735-1287-00,43,143,77,66,103Y12M
A6735-49,A6735-49-009,A6735-1303-00,38,115,59,56,103Y12M
A6735-49,A6735-49-010,A6735-1302-00,105,337,171,166,103Y12M
A6735-50,A6735-50-001,A6735-1170-00,42,130,65,65,103Y12M
A6735-50,A6735-50-001,A6735-1189-00,38,117,58,59,103Y12M
A6735-50,A6735-50-001,A6735-1218-00,40,141,65,76,103Y12M
A6735-50,A6735-50-002,A6735-1232-00,38,119,62,57,103Y12M
A6735-50,A6735-50-002,A6735-1233-00,33,88,49,39,103Y12M
A6735-50,A6735-50-002,A6735-1248-00,35,93,47,46,103Y12M
A6735-50,A6735-50-003,A6735-1238-00,34,98,47,51,103Y12M
A6735-50,A6735-50-003,A6735-1258-00,27,86,46,40,103Y12M
A6735-50,A6735-50-003,A6735-1278-00,26,95,49,46,103Y12M
A6735-50,A6735-50-004,A6735-1266-00,36,122,62,60,103Y12M
A6735-50,A6735-50-004,A6735-1268-00,23,69,37,32,103Y12M
A6735-50,A6735-50-004,A6735-1281-00,40,120,58,62,103Y12M
A6735-50,A6735-50-005,A6735-1299-00,46,140,68,72,103Y12M
A6735-50,A6735-50-005,A6735-1315-00,56,154,79,75,103Y12M
A6735-50,A6735-50-006,A6735-1327-00,122,378,173,205,103Y12M
A6735-50,A6735-50-007,A6735-1328-00,81,215,105,110,103Y12M
A6735-50,A6735-50-008,A6735-1330-00,54,164,82,82,103Y12M
A6735-50,A6735-50-008,A6735-1332-00,55,180,85,95,103Y12M
A6735-50,A6735-50-009,A6735-1336-00,125,372,191,181,103Y12M
A6735-51,A6735-51-001,A6735-1211-00,76,262,137,125,103Y12M
A6735-51,A6735-51-002,A6735-1235-00,128,430,195,235,103Y12M
A6735-51,A6735-51-003,A6735-1241-00,67,241,121,120,103Y12M
A6735-51,A6735-51-004,A6735-1262-00,55,176,94,82,103Y12M
A6735-51,A6735-51-004,A6735-1284-00,75,239,111,128,103Y12M
A6735-51,A6735-51-005,A6735-1277-00,39,133,68,65,103Y12M
A6735-51,A6735-51-005,A6735-1293-00,32,97,52,45,103Y12M
A6735-51,A6735-51-006,A6735-1270-00,38,137,65,72,103Y12M
A6735-51,A6735-51-006,A6735-1301-00,34,117,62,55,103Y12M
A6735-51,A6735-51-007,A6735-1311-00,37,127,58,69,103Y12M
A6735-51,A6735-51-007,A6735-1329-00,35,129,58,71,103Y12M
A6735-51,A6735-51-008,A6735-1306-00,74,258,136,122,103Y12M
A6735-51,A6735-51-008,A6735-1321-00,62,164,94,70,103Y12M
A6735-51,A6735-51-009,A6735-1323-00,33,113,58,55,103Y12M
A6735-51,A6735-51-009,A6735-1335-00,34,123,56,67,103Y12M
A6735-51,A6735-51-010,A6735-1333-00,69,241,130,111,103Y12M
A6735-51,A6735-51-010,A6735-1341-00,32,94,48,46,103Y12M
A6735-52,A6735-52-001,A6735-1188-00,23,83,38,45,103Y12M
A6735-52,A6735-52-001,A6735-1202-00,24,74,41,33,103Y12M
A6735-52,A6735-52-001,A6735-1215-00,37,104,53,51,103Y12M
A6735-52,A6735-52-001,A6735-1230-00,30,94,54,40,103Y12M
A6735-52,A6735-52-002,A6735-1226-00,6,16,6,10,103Y12M
A6735-52,A6735-52-002,A6735-1237-00,50,151,72,79,103Y12M
A6735-52,A6735-52-003,A6735-1257-00,23,72,40,32,103Y12M
A6735-52,A6735-52-003,A6735-1273-00,20,56,27,29,103Y12M
A6735-52,A6735-52-003,A6735-1289-00,37,130,58,72,103Y12M
A6735-52,A6735-52-004,A6735-1243-00,29,92,49,43,103Y12M
A6735-52,A6735-52-004,A6735-1264-00,35,99,52,47,103Y12M
A6735-52,A6735-52-005,A6735-1295-00,24,79,37,42,103Y12M
A6735-52,A6735-52-005,A6735-1305-00,40,141,69,72,103Y12M
A6735-52,A6735-52-005,A6735-1317-00,38,129,70,59,103Y12M
A6735-52,A6735-52-006,A6735-1340-00,108,323,160,163,103Y12M
A6735-52,A6735-52-007,A6735-1345-00,183,532,268,264,103Y12M
A6735-52,A6735-52-008,A6735-1339-00,32,113,55,58,103Y12M
A6735-52,A6735-52-008,A6735-1347-00,88,294,139,155,103Y12M
A6735-52,A6735-52-009,A6735-1354-00,117,417,216,201,103Y12M
A6735-53,A6735-53-001,A6735-1246-00,29,111,53,58,103Y12M
A6735-53,A6735-53-001,A6735-1260-00,30,86,48,38,103Y12M
A6735-53,A6735-53-002,A6735-1247-00,34,86,45,41,103Y12M
A6735-53,A6735-53-002,A6735-1263-00,34,110,49,61,103Y12M
A6735-53,A6735-53-003,A6735-1253-00,42,138,70,68,103Y12M
A6735-53,A6735-53-003,A6735-1261-00,34,95,54,41,103Y12M
A6735-53,A6735-53-004,A6735-1252-00,31,80,42,38,103Y12M
A6735-53,A6735-53-004,A6735-1283-00,38,120,59,61,103Y12M
A6735-53,A6735-53-005,A6735-1274-00,70,219,104,115,103Y12M
A6735-53,A6735-53-006,A6735-1276-00,44,156,83,73,103Y12M
A6735-53,A6735-53-006,A6735-1300-00,37,126,65,61,103Y12M
A6735-53,A6735-53-007,A6735-1285-00,70,221,109,112,103Y12M
A6735-53,A6735-53-007,A6735-1297-00,78,245,117,128,103Y12M
A6735-53,A6735-53-008,A6735-1291-00,45,165,89,76,103Y12M
A6735-53,A6735-53-008,A6735-1324-00,50,153,73,80,103Y12M
A6735-53,A6735-53-009,A6735-1316-00,86,260,134,126,103Y12M
A6735-53,A6735-53-010,A6735-1308-00,19,69,34,35,103Y12M
A6735-53,A6735-53-010,A6735-1318-00,28,98,46,52,103Y12M
A6735-53,A6735-53-010,A6735-1322-00,42,142,75,67,103Y12M
A6735-53,A6735-53-011,A6735-1319-00,88,277,140,137,103Y12M
A6735-54,A6735-54-001,A6735-1272-00,27,70,38,32,103Y12M
A6735-54,A6735-54-001,A6735-1286-00,15,50,23,27,103Y12M
A6735-54,A6735-54-001,A6735-1304-00,27,73,41,32,103Y12M
A6735-54,A6735-54-002,A6735-1279-00,24,72,34,38,103Y12M
A6735-54,A6735-54-002,A6735-1298-00,22,74,39,35,103Y12M
A6735-54,A6735-54-002,A6735-1310-00,25,84,42,42,103Y12M
A6735-54,A6735-54-002,A6735-1320-00,34,84,52,32,103Y12M
A6735-54,A6735-54-002,A6735-1331-00,29,90,41,49,103Y12M
A6735-54,A6735-54-003,A6735-1313-00,33,99,53,46,103Y12M
A6735-54,A6735-54-003,A6735-1326-00,39,128,64,64,103Y12M
A6735-54,A6735-54-004,A6735-1353-00,69,241,127,114,103Y12M
A6735-54,A6735-54-005,A6735-1344-00,14,50,30,20,103Y12M
A6735-54,A6735-54-005,A6735-1358-00,43,135,63,72,103Y12M
A6735-54,A6735-54-005,A6735-1372-00,19,60,31,29,103Y12M
A6735-54,A6735-54-006,A6735-1359-00,234,718,345,373,103Y12M
A6735-54,A6735-54-007,A6735-1363-00,101,335,173,162,103Y12M
A6735-54,A6735-54-008,A6735-1383-00,97,291,140,151,103Y12M
A6735-54,A6735-54-009,A6735-1386-00,43,139,66,73,103Y12M
A6735-54,A6735-54-010,A6735-1377-00,24,84,43,41,103Y12M
A6735-54,A6735-54-010,A6735-1382-00,21,68,35,33,103Y12M
A6735-54,A6735-54-010,A6735-1387-00,29,96,45,51,103Y12M
A6735-54,A6735-54-010,A6735-1394-00,25,67,34,33,103Y12M
A6735-54,A6735-54-010,A6735-1400-00,26,67,30,37,103Y12M
A6735-55,A6735-55-001,A6735-1338-00,40,140,66,74,103Y12M
A6735-55,A6735-55-001,A6735-1351-00,50,149,67,82,103Y12M
A6735-55,A6735-55-002,A6735-1342-00,38,132,67,65,103Y12M
A6735-55,A6735-55-002,A6735-1350-00,31,94,51,43,103Y12M
A6735-55,A6735-55-002,A6735-1357-00,34,102,53,49,103Y12M
A6735-55,A6735-55-003,A6735-1346-00,62,199,104,95,103Y12M
A6735-55,A6735-55-003,A6735-1355-00,55,204,91,113,103Y12M
A6735-55,A6735-55-004,A6735-1370-00,125,366,198,168,103Y12M
A6735-55,A6735-55-005,A6735-1373-00,102,344,170,174,103Y12M
A6735-55,A6735-55-006,A6735-1374-00,120,351,186,165,103Y12M
A6735-55,A6735-55-007,A6735-1385-00,135,418,213,205,103Y12M
A6735-55,A6735-55-008,A6735-1392-00,114,371,185,186,103Y12M
A6735-55,A6735-55-009,A6735-1389-00,28,95,46,49,103Y12M
A6735-55,A6735-55-009,A6735-1398-00,30,83,41,42,103Y12M
A6735-56,A6735-56-001,A6735-1314-00,76,251,118,133,103Y12M
A6735-56,A6735-56-002,A6735-1334-00,83,250,130,120,103Y12M
A6735-56,A6735-56-003,A6735-1343-00,58,189,98,91,103Y12M
A6735-56,A6735-56-003,A6735-1356-00,65,221,110,111,103Y12M
A6735-56,A6735-56-004,A6735-1349-00,25,82,43,39,103Y12M
A6735-56,A6735-56-004,A6735-1360-00,4,8,5,3,103Y12M
A6735-56,A6735-56-004,A6735-1362-00,35,121,57,64,103Y12M
A6735-56,A6735-56-004,A6735-1375-00,18,44,22,22,103Y12M
A6735-56,A6735-56-005,A6735-1365-00,38,148,66,82,103Y12M
A6735-56,A6735-56-005,A6735-1368-00,46,152,73,79,103Y12M
A6735-56,A6735-56-006,A6735-1381-00,102,294,148,146,103Y12M
A6735-56,A6735-56-007,A6735-1393-00,68,239,127,112,103Y12M
A6735-56,A6735-56-007,A6735-1397-00,36,99,48,51,103Y12M
A6735-56,A6735-56-008,A6735-1399-00,63,226,121,105,103Y12M
A6735-56,A6735-56-009,A6735-1401-00,46,147,69,78,103Y12M
A6735-56,A6735-56-010,A6735-1404-00,64,211,105,106,103Y12M
A6735-56,A6735-56-011,A6735-1406-00,92,275,136,139,103Y12M
A6735-57,A6735-57-001,A6735-1271-00,1,4,4,0,103Y12M
A6735-57,A6735-57-002,A6735-1391-00,2,6,2,4,103Y12M
A6735-57,A6735-57-005,A6735-1437-00,14,40,21,19,103Y12M
A6735-57,A6735-57-005,A6735-1456-00,9,27,14,13,103Y12M
A6735-58,A6735-58-001,A6735-1408-00,66,231,112,119,103Y12M
A6735-58,A6735-58-002,A6735-1409-00,67,223,111,112,103Y12M
A6735-58,A6735-58-003,A6735-1405-00,45,138,67,71,103Y12M
A6735-58,A6735-58-003,A6735-1413-00,39,99,44,55,103Y12M
A6735-58,A6735-58-003,A6735-1416-00,32,120,58,62,103Y12M
A6735-58,A6735-58-004,A6735-1412-00,95,295,149,146,103Y12M
A6735-58,A6735-58-005,A6735-1414-00,87,252,128,124,103Y12M
A6735-58,A6735-58-006,A6735-1421-00,120,413,215,198,103Y12M
A6735-58,A6735-58-007,A6735-1423-00,62,205,97,108,103Y12M
A6735-58,A6735-58-008,A6735-1420-00,41,131,65,66,103Y12M
A6735-58,A6735-58-008,A6735-1424-00,44,162,86,76,103Y12M
A6735-58,A6735-58-009,A6735-1425-00,32,95,51,44,103Y12M
A6735-58,A6735-58-009,A6735-1426-00,121,384,199,185,103Y12M
A6735-58,A6735-58-010,A6735-1430-00,44,158,89,69,103Y12M
A6735-58,A6735-58-010,A6735-1433-00,45,125,63,62,103Y12M
A6735-59,A6735-59-001,A6735-0944-00,33,117,60,57,103Y12M
A6735-59,A6735-59-001,A6735-0961-00,40,120,60,60,103Y12M
A6735-59,A6735-59-001,A6735-0967-00,14,63,30,33,103Y12M
A6735-59,A6735-59-001,A6735-0976-00,31,113,58,55,103Y12M
A6735-59,A6735-59-002,A6735-1018-00,56,126,59,67,103Y12M
A6735-59,A6735-59-003,A6735-0981-00,93,300,157,143,103Y12M
A6735-59,A6735-59-003,A6735-1014-00,60,187,87,100,103Y12M
A6735-59,A6735-59-004,A6735-1096-00,2,6,1,5,103Y12M
A6735-59,A6735-59-004,A6735-1128-00,119,370,200,170,103Y12M
A6735-59,A6735-59-004,A6735-1171-00,2,3,2,1,103Y12M
A6735-59,A6735-59-005,A6735-1395-00,45,175,96,79,103Y12M
A6735-59,A6735-59-005,A6735-1419-00,24,99,51,48,103Y12M
A6735-59,A6735-59-006,A6735-1431-00,65,258,136,122,103Y12M
A6735-59,A6735-59-007,A6735-1432-00,67,246,125,121,103Y12M
